业务,客户编码,MDMID,订单编码,订单行号,订单行号代码,结算单编码,结算单行号,收入含税金额,收入不含税金额
零售,601488,10021857,12508821,49,HLB-1534b5af-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12508821,47,HLB-15137255-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12508821,46,HLB-1534b8a6-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12508821,45,HLB-1534b753-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12508821,44,HLB-1534b7f3-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12508821,42,HLB-1534b79d-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12508821,41,HLB-151371c5-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12508821,39,HLB-151371f0-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12508821,33,HLB-1513718a-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12508821,32,HLB-1534b7b5-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12508821,31,HLB-1534b684-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12508821,30,HLB-1534b8ba-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12508821,27,HLB-1534b865-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12508821,25,HLB-1534b73d-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12508821,23,HLB-1534b648-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12508821,22,HLB-1534b88f-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12508821,21,HLB-1534b820-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12508821,18,HLB-151372e6-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12375047,15,HLB-0e2efa6c-4f18-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12375047,14,HLB-0e2ef978-4f18-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12375047,13,HLB-0e2efbd4-4f18-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12375047,12,HLB-0e0bae78-4f18-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12375047,11,HLB-0e2efbea-4f18-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12375047,10,HLB-0e2ef90f-4f18-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12375047,9,HLB-0e2ef9b6-4f18-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12375047,8,HLB-0e2efb07-4f18-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12375047,7,HLB-0e2efa98-4f18-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12375047,6,HLB-0e0baf1e-4f18-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12375047,5,HLB-0e2efa1d-4f18-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12375047,4,HLB-0e2ef8e0-4f18-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12375047,3,HLB-0e2efbbf-4f18-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12375047,2,HLB-0e2ef941-4f18-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12375047,1,HLB-0e2efac8-4f18-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12451540,1,HLB-95d9fe09-53b7-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12508840,2,HLB-1750422e-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12508840,1,HLB-17504245-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12539798,10,HLB-45c975d4-5bc1-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12539798,9,HLB-45c97635-5bc1-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12539798,8,HLB-45c9758d-5bc1-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12539798,7,HLB-45c975a4-5bc1-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12539798,6,HLB-45c975b9-5bc1-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12539798,5,HLB-45c97615-5bc1-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12539798,4,HLB-45c975f3-5bc1-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12539798,3,HLB-45c974ef-5bc1-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12539798,2,HLB-45c97577-5bc1-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12539798,1,HLB-45c9754e-5bc1-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12376747,1,HLB-e2040ad1-4f28-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12496896,10,HLB-968e0485-5594-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12496896,9,HLB-968e0529-5594-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12496896,8,HLB-968e04c4-5594-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12496896,7,HLB-968e04af-5594-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12496896,6,HLB-968e0540-5594-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12496896,5,HLB-968e0501-5594-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12496896,4,HLB-968e0515-5594-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12496896,3,HLB-968e04d8-5594-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12496896,2,HLB-968e049b-5594-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12496896,1,HLB-968e04ed-5594-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12539773,10,HLB-f8cbdcb9-5bc0-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,566.78,501.58
零售,601488,10021857,12539773,9,HLB-f8cbdd01-5bc0-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,566.78,501.58
零售,601488,10021857,12539773,8,HLB-f8cbdcd6-5bc0-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,566.78,501.58
零售,601488,10021857,12539773,7,HLB-f8cbdcec-5bc0-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,566.78,501.58
零售,601488,10021857,12539773,6,HLB-f8cbdd66-5bc0-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,566.78,501.58
零售,601488,10021857,12539773,5,HLB-f8cbdd16-5bc0-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,566.78,501.58
零售,601488,10021857,12539773,4,HLB-f8cbdd52-5bc0-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,566.78,501.58
零售,601488,10021857,12539773,3,HLB-f8cbdd3e-5bc0-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,566.78,501.58
零售,601488,10021857,12539773,2,HLB-f8cbdd2a-5bc0-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,566.78,501.58
零售,601488,10021857,12539773,1,HLB-f8cbdc41-5bc0-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,566.78,501.58
零售,601488,10021857,12376704,1,HLB-68a7742e-4f28-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12332297,1,HLB-946dfd3a-4ca7-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12488441,1,HLB-2508cccd-556f-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12556052,8,HLB-93a0dd15-5e23-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12556052,7,HLB-93a0dd29-5e23-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12556052,6,HLB-93a0dc9d-5e23-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12556052,5,HLB-93a0dce9-5e23-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12556052,4,HLB-93a0dc53-5e23-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12556052,3,HLB-93a0dcfe-5e23-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12556052,2,HLB-93a0dcd0-5e23-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12556052,1,HLB-93a0dcbb-5e23-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12376726,1,HLB-b47023c3-4f28-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12402385,10,HLB-635c031e-50be-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12402385,9,HLB-635c03d4-50be-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12402385,8,HLB-635c03e9-50be-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12402385,7,HLB-635c0337-50be-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12402385,6,HLB-635c03a7-50be-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12402385,5,HLB-635c0370-50be-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12571660,15,HLB-b979a25e-605f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12571660,12,HLB-b979a1dd-605f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12571660,9,HLB-b979a14e-605f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12571660,7,HLB-b979a234-605f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12571660,5,HLB-b979a249-605f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12571660,3,HLB-b979a21d-605f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12571660,2,HLB-b979a1b8-605f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12571660,1,HLB-b979a1a1-605f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12571648,38,HLB-974888f4-605f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12571648,37,HLB-9748893f-605f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12571648,36,HLB-974888cd-605f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12571648,33,HLB-9748896d-605f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12571648,28,HLB-97488a44-605f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12571648,24,HLB-97488a08-605f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12571648,23,HLB-97488956-605f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12571648,21,HLB-97488983-605f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12571648,20,HLB-974889df-605f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12571648,19,HLB-9748885f-605f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12571648,18,HLB-97488999-605f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12571648,16,HLB-97488a70-605f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12571648,15,HLB-974889c8-605f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12571648,11,HLB-97488a2f-605f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12571648,10,HLB-97488a1b-605f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12571648,8,HLB-97488a58-605f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12571648,7,HLB-9748890a-605f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12571648,6,HLB-974889f3-605f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12571648,3,HLB-974889ae-605f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12571648,1,HLB-97488924-605f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12377692,10,HLB-ed0dd98e-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12377692,9,HLB-ed0dd92a-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12377692,8,HLB-ed0dd942-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12377692,7,HLB-ed0dd8e2-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12377692,6,HLB-ed0dd8c9-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12377692,5,HLB-ed0dd912-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12377692,4,HLB-ed0dd979-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12377692,3,HLB-ed0dd95c-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12377692,2,HLB-ed0dd868-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12377692,1,HLB-ed0dd8fb-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12658722,39,HLB-518bebc9-6a84-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12658722,38,HLB-518bec62-6a84-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12658722,35,HLB-518bec7c-6a84-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12658722,31,HLB-518bec49-6a84-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12658722,28,HLB-518becaa-6a84-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12658722,26,HLB-518beaf0-6a84-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12658722,24,HLB-518beaae-6a84-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12658722,23,HLB-518beb3a-6a84-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12658722,22,HLB-518bea2a-6a84-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12658722,21,HLB-518bead8-6a84-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12658722,20,HLB-518beb90-6a84-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12658722,17,HLB-518bebb0-6a84-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12658722,14,HLB-518bebe4-6a84-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12658722,13,HLB-518bec92-6a84-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12658722,11,HLB-518beb09-6a84-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12658722,9,HLB-518bec2d-6a84-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12658722,8,HLB-518bea93-6a84-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12658722,6,HLB-518bec15-6a84-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12658722,5,HLB-518bebfa-6a84-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12658722,2,HLB-518beb21-6a84-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12508836,60,HLB-16ed7973-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12508836,59,HLB-16ed78a1-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12508836,58,HLB-16ed7a13-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12508836,56,HLB-16ed7a29-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12508836,54,HLB-16ed7874-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12508836,53,HLB-16ed79bf-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12508836,52,HLB-16ed7a66-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12508836,51,HLB-16ed78cb-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12508836,49,HLB-16ed795e-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12549578,4,HLB-316cfe7b-5d4a-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12549578,1,HLB-316cfdcc-5d4a-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516721,36,HLB-29d29f24-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516721,34,HLB-29d29fed-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516721,33,HLB-29d29f9d-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516721,32,HLB-29d29e07-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516721,31,HLB-29d29fc6-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516721,29,HLB-29d29f74-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516721,28,HLB-29d29d2c-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516721,27,HLB-29d29d54-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516721,26,HLB-29d29e5b-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516721,25,HLB-29d29f4b-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516721,24,HLB-29d29ed4-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516721,20,HLB-29d29db2-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516721,18,HLB-29d29efd-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516721,15,HLB-29d29cff-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516721,13,HLB-29d29ddc-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516721,12,HLB-29d29e30-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516721,11,HLB-29d29e82-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516721,8,HLB-29d29eab-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516721,6,HLB-29d29d87-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516721,1,HLB-29d29cd5-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508835,40,HLB-16ed777b-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508835,38,HLB-16ed75d5-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508835,37,HLB-16ed7570-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508835,36,HLB-16ed77ef-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508835,34,HLB-16ed7724-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508835,33,HLB-16ed759f-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508835,32,HLB-16ed752e-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508835,30,HLB-16ed7602-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508835,27,HLB-16ed77ba-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508835,24,HLB-16ed7742-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508835,23,HLB-16ed779f-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508835,21,HLB-16ed767e-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508835,20,HLB-16ed761a-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508835,15,HLB-16ed7665-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508835,13,HLB-16ed775e-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508835,12,HLB-16ed77d4-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508835,9,HLB-16ed764f-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508835,7,HLB-16ed750d-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508835,5,HLB-16ed7495-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508835,3,HLB-16ed75bb-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508819,39,HLB-14f17388-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508819,37,HLB-15136fda-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508819,34,HLB-14f172f5-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508819,32,HLB-15136f83-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508819,31,HLB-15136f50-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508819,30,HLB-14f172df-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508819,28,HLB-15136fb0-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508819,26,HLB-14f17308-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508819,25,HLB-15136f99-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
