DMS结算订单,DMS行唯一ID,DMS行下层明细ID,DMS参考订单号码,DMS订单行号,工厂,DRP订单金额,DRP/LTC折扣金额,SD 凭证,交货,开票凭证,处理日期,处理时间,消息文本,信息类型,DMS收入确认回传,消息文本.1
TCL202604170005,1-7TMXUC,1-6P8O5K,14200290,HLB-c15c01bc-fcd4-11f0-8cdb-0c42a112278c,,1710.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXUC,1-6P8O5L,14200290,HLB-c15c01cf-fcd4-11f0-8cdb-0c42a112278c,,1710.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXUC,1-6P8O5M,14200290,HLB-c15c01e4-fcd4-11f0-8cdb-0c42a112278c,,1710.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXUC,1-6P8O5N,14200290,HLB-c15c01f8-fcd4-11f0-8cdb-0c42a112278c,,1710.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXUC,1-6P8O5O,14200290,HLB-c15c020c-fcd4-11f0-8cdb-0c42a112278c,,1710.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXUC,1-6P8O5P,14200290,HLB-c15c021f-fcd4-11f0-8cdb-0c42a112278c,,1710.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXUC,1-6P8O5Q,14200290,HLB-c15c0235-fcd4-11f0-8cdb-0c42a112278c,,1710.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXUC,1-6P8O5R,14200290,HLB-c15c0249-fcd4-11f0-8cdb-0c42a112278c,,1710.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6AT68Q,14062741,HLB-f488ba5f-eeaa-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6AT68R,14062741,HLB-f488ba86-eeaa-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6AT68S,14062741,HLB-f488baa9-eeaa-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6AT68T,14062741,HLB-f488bac5-eeaa-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6AT68U,14062741,HLB-f488badc-eeaa-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6AT68V,14062741,HLB-f488baf5-eeaa-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6AT68W,14062741,HLB-f488bb0c-eeaa-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6AT68X,14062741,HLB-f488bb23-eeaa-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6AT68Y,14062741,HLB-f488bb3c-eeaa-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6AT68Z,14062741,HLB-f488bb58-eeaa-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6AT690,14062741,HLB-f488bb6f-eeaa-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6AT691,14062741,HLB-f488bb87-eeaa-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6AT692,14062741,HLB-f488bb9c-eeaa-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6AT693,14062741,HLB-f488bbaf-eeaa-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6AT694,14062741,HLB-f488bbc6-eeaa-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6AT695,14062741,HLB-f488bbdd-eeaa-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6AT696,14062741,HLB-f488bbf2-eeaa-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6AT697,14062741,HLB-f488bc09-eeaa-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6AT698,14062741,HLB-f488bc21-eeaa-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6AT699,14062741,HLB-f488bc3b-eeaa-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6AT69C,14062741,HLB-f488bc7f-eeaa-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6AT69D,14062741,HLB-f488bc94-eeaa-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6AT69E,14062741,HLB-f488bcb0-eeaa-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6D53EV,14087152,HLB-904f9e10-f11b-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6D53EW,14087152,HLB-904f9e5d-f11b-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6D53EX,14087152,HLB-904f9e81-f11b-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6D53EY,14087152,HLB-904f9e96-f11b-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6D53EZ,14087152,HLB-904f9eac-f11b-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6F3ANX,14085653,HLB-f8ee3496-f10c-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6F3ANY,14085653,HLB-f8ee34b1-f10c-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6F3ANZ,14085653,HLB-f8ee34cc-f10c-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6F3AO0,14085653,HLB-f8ee34e8-f10c-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6F3AO1,14085653,HLB-f8ee350e-f10c-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6F3AO2,14085653,HLB-f8ee3551-f10c-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6F3AO3,14085653,HLB-f8ee3576-f10c-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6F3AO4,14085653,HLB-f8ee359c-f10c-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6F3AO5,14085653,HLB-f8ee35c2-f10c-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6F3AO6,14085653,HLB-f8ee35ec-f10c-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6F3AO7,14085653,HLB-f8ee3604-f10c-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6F3AO8,14085653,HLB-f8ee361b-f10c-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6F3AO9,14085653,HLB-f8ee3630-f10c-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6F3AOA,14085653,HLB-f8ee3646-f10c-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6F3AOB,14085653,HLB-f8ee365b-f10c-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6F3AOC,14085653,HLB-f8ee3670-f10c-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6F3AOD,14085653,HLB-f8ee3689-f10c-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6F3AOE,14085653,HLB-f8ee36a1-f10c-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6F3AOF,14085653,HLB-f8ee36b6-f10c-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6F3AOG,14085653,HLB-f8ee36cb-f10c-11f0-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6SR7UQ,14252948,HLB-ff7b47da-0253-11f1-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6SR7UR,14252948,HLB-ff7b4821-0253-11f1-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6TV0EJ,14266523,HLB-db50a147-03ff-11f1-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6TV0EK,14266523,HLB-db50a19f-03ff-11f1-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6TV0EL,14266523,HLB-db50a1c3-03ff-11f1-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6TV0EM,14266523,HLB-db50a1db-03ff-11f1-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6TV0EN,14266523,HLB-db50a203-03ff-11f1-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6TV0EO,14266523,HLB-db50a21e-03ff-11f1-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6TV0EP,14266523,HLB-db50a238-03ff-11f1-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6TV0EQ,14266523,HLB-db50a254-03ff-11f1-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6TV0ER,14266523,HLB-db50a26e-03ff-11f1-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6TV0ES,14266523,HLB-db50a283-03ff-11f1-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6TV0ET,14266523,HLB-db50a29c-03ff-11f1-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6TV0EU,14266523,HLB-db50a2b3-03ff-11f1-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6TV0EV,14266523,HLB-db50a2cc-03ff-11f1-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6TV0EW,14266523,HLB-db50a2e2-03ff-11f1-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6TV0EX,14266523,HLB-db50a2fb-03ff-11f1-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6TV0EY,14266523,HLB-db50a30f-03ff-11f1-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6TV0EZ,14266523,HLB-db50a323-03ff-11f1-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6TV0F0,14266523,HLB-db50a337-03ff-11f1-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6TV0F1,14266523,HLB-db50a34d-03ff-11f1-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6TV0F2,14266523,HLB-db50a367-03ff-11f1-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6TVI37,14266514,HLB-cc7fbf9d-03ff-11f1-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6TVI38,14266514,HLB-cc7fc001-03ff-11f1-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6TVI39,14266514,HLB-cc7fc08d-03ff-11f1-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6TVI3A,14266514,HLB-cc7fc0a2-03ff-11f1-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXV2,1-6TVI3B,14266514,HLB-cc7fc0b6-03ff-11f1-8cdb-0c42a112278c,,2220.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXX6,1-6AT69K,14062741,HLB-f488bd37-eeaa-11f0-8cdb-0c42a112278c,,1260.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXX6,1-6AT69L,14062741,HLB-f488bd4d-eeaa-11f0-8cdb-0c42a112278c,,1260.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXX6,1-6AT69M,14062741,HLB-f488bd63-eeaa-11f0-8cdb-0c42a112278c,,1260.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXX6,1-6AT69N,14062741,HLB-f488bd77-eeaa-11f0-8cdb-0c42a112278c,,1260.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXX6,1-6AT69O,14062741,HLB-f488bd8e-eeaa-11f0-8cdb-0c42a112278c,,1260.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXX6,1-6AT69P,14062741,HLB-f4b05735-eeaa-11f0-8cdb-0c42a112278c,,1260.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXX6,1-6AT69Q,14062741,HLB-f4b057a0-eeaa-11f0-8cdb-0c42a112278c,,1260.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXX6,1-6AT69R,14062741,HLB-f4b057be-eeaa-11f0-8cdb-0c42a112278c,,1260.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXX6,1-6AT69S,14062741,HLB-f4b057da-eeaa-11f0-8cdb-0c42a112278c,,1260.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXX6,1-6AT69T,14062741,HLB-f4b057f1-eeaa-11f0-8cdb-0c42a112278c,,1260.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXX6,1-6AT69U,14062741,HLB-f4b0582c-eeaa-11f0-8cdb-0c42a112278c,,1260.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXX6,1-6AT69V,14062741,HLB-f4b0584a-eeaa-11f0-8cdb-0c42a112278c,,1260.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXX6,1-6AT69W,14062741,HLB-f4b0585f-eeaa-11f0-8cdb-0c42a112278c,,1260.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXX6,1-6AT69X,14062741,HLB-f4b05879-eeaa-11f0-8cdb-0c42a112278c,,1260.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXX6,1-6AT69Y,14062741,HLB-f4b0588e-eeaa-11f0-8cdb-0c42a112278c,,1260.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXX6,1-6AT69Z,14062741,HLB-f4b058a4-eeaa-11f0-8cdb-0c42a112278c,,1260.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXX6,1-6AT6A0,14062741,HLB-f4b058c5-eeaa-11f0-8cdb-0c42a112278c,,1260.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXX6,1-6AT6A1,14062741,HLB-f4b058dd-eeaa-11f0-8cdb-0c42a112278c,,1260.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXX6,1-6AT6A2,14062741,HLB-f4b058f2-eeaa-11f0-8cdb-0c42a112278c,,1260.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
TCL202604170005,1-7TMXX6,1-6AT6A3,14062741,HLB-f4b0590e-eeaa-11f0-8cdb-0c42a112278c,,1260.0,0,5112430009,8020110295.0,920761343,2026-04-17,13:05:31,销售订单5112430009创建成功交货单:8020110295开票：0920761343,S,1,成功
